0.98034,0.25,0.58136,4,0.13145,0.51219,0.47224,0.27182,4.4298,1.9571,0.010181,0.035932,0,0.013627,1272.5,0.043202,0,0,0,1,10.52,1,3.6799,1,1,1,0.048978,0.48588,0.14403,1,1,0.055613,0.048978,1,1,1,1
1.1847,0.25,0.49856,4,0.16596,0.50508,0.36462,0.25634,4.5912,1.9603,0.061064,0.015126,0,0.020073,2406,0.014916,0,0,0,1,7.5701,1,3.5556,1,1,1,0.058206,4.1875,0.1992,1,1,0.096986,0.048978,1,1,1,1
1.3054,0.25,0.42716,4,0.20614,0.51905,0.34145,0.27499,4.5324,1.8886,0.011789,0.032205,0,0.034275,1277.3,0.01142,0,0,0,1,3.3232,1,3.1623,1,1,1,0.048978,0.048978,0.25699,1,1,0.064583,0.05088,1,1,1,1
1.1981,0.25,0.53197,3.9981,0.16611,0.50258,0.46019,0.25361,4.5435,2.044,0.010328,0.01044,0,0.011327,1000,0.016882,0,0,0,1,7.6298,1,4.2234,1,1,1,0.060606,1.5594,0.057003,1,1,0.10344,0.048978,1,1,1,1
1.0902,0.26955,0.48668,3.8305,0.18464,0.52308,0.4282,0.29144,3.6389,1.9581,0.012508,0.010661,0,0.012541,1000,0.014819,0,0,0,1,4.3264,1,3.1623,1,1,1,0.16731,11.976,0.14879,1,1,0.065543,0.048978,1,1,1,1
0.99383,0.29537,0.50476,4,0.10676,0.54054,0.4652,0.25593,3.8942,1.7964,0.045984,0.087197,0,0.012332,1000,0.013573,0,0,0,1,14.546,1,3.8199,1,1,1,0.057394,3.1356,0.096067,1,1,0.093472,0.048978,1,1,1,1
1.0932,0.25,0.47777,4,0.15872,0.52339,0.3632,0.28495,3.9297,1.8768,0.016601,0.069882,0,0.023156,10000,0.012335,0,0,0,1,7.309,1,3.1623,1,1,1,0.050784,2.4728,4.6602,1,1,0.069425,0.048978,1,1,1,1
1.0086,0.25,0.4205,3.8518,0.15877,0.51204,0.35841,0.23276,3.5988,1.9864,0.010076,0.045899,0,0.025959,1154.5,0.034577,0,0,0,1,8.6168,1,3.8059,1,1,1,0.066801,4.2447,0.050578,1,1,0.058464,0.048978,1,1,1,1
1.0329,0.25,0.47634,4,0.18869,0.50719,0.40221,0.26741,3.561,1.9554,0.049604,0.014765,0,0.019049,10000,0.019467,0,0,0,1,4.6735,1,3.7586,1,1,1,0.052863,1.2822,6.4095,1,1,0.068893,0.048978,1,1,1,1
1.2075,0.25,0.51252,3.9344,0.16686,0.52395,0.57554,0.26751,3.9133,1.7893,0.014138,0.010053,0,0.012873,1000,0.010056,0,0,0,1,7.4564,1,3.6362,1,1,1,0.15908,0.3709,0.11076,1,1,0.052628,0.051045,1,1,1,1
