0.81736
0.84111
0.92756
0.88144
0.85972
0.88623
0.87434
0.90736
0.85936
0.86055
0.86878
0.81658
0.85641
0.9064
0.82797
0.91267
0.96398
0.91438
0.89602
0.8866
0.80075
0.83061
0.90562
0.81936
0.78078
0.79397
0.86819
0.857
0.8885
0.87549
0.83659
0.7092
0.83571
0.83144
0.86733
0.90772
0.85927
0.91688
0.88745
0.84942
0.91804
0.87773
0.91387
0.89577
0.85178
0.87204
0.8708
0.90921
0.86989
0.86505
0.93885
0.91279
0.9466
0.93545
0.93794
0.94827
0.80705
0.904
0.90986
0.76242
0.82603
0.79578
0.81751
0.9251
0.77396
0.82038
0.93681
0.89899
0.83507
0.86428
0.87121
0.9568
0.93427
0.81806
0.94956
0.87737
0.81935
0.85856
0.92031
0.74649
0.94365
0.88156
0.89843
0.9572
0.9533
0.92918
0.89366
0.91458
0.91817
0.82337
0.87834
0.81787
0.93287
0.92243
0.8527
0.88746
0.90733
0.9173
0.87049
0.91568
0.83819
0.91831
0.92329
0.92776
0.91297
0.91939
0.9038
0.85087
0.8023
0.88257
0.89566
0.76943
0.93955
0.91887
0.88631
0.79648
0.93713
0.94232
0.86387
0.95289
0.81467
0.73771
